date,province,temp_max,temp_min,temp_mean,humidity,wind_speed,cloud_cover,pressure,rain
2023-01-01,Ha_Noi,20.6,10.4,15.4,65,10.4,26,1021.5,0
2023-01-02,Ha_Noi,19.1,11.5,15.8,72,12.2,83,1022.2,1
2023-01-03,Ha_Noi,19.5,14.1,16.1,68,10.3,88,1022.5,1
2023-01-04,Ha_Noi,21.9,14.1,18.0,68,8.1,86,1020.1,0
2023-01-05,Ha_Noi,22.0,14.5,18.3,77,9.0,92,1020.7,0
2023-01-06,Ha_Noi,24.6,15.8,19.1,61,23.5,48,1022.5,0
2023-01-07,Ha_Noi,21.5,12.1,17.1,60,12.9,32,1018.7,1
2023-01-08,Ha_Noi,22.5,13.8,17.5,70,13.0,57,1016.9,0
2023-01-09,Ha_Noi,22.1,15.4,18.8,77,7.7,86,1017.0,0
2023-01-10,Ha_Noi,21.0,17.1,18.7,88,10.5,99,1015.8,1
2023-01-11,Ha_Noi,22.9,17.4,19.8,86,11.2,85,1012.9,1
2023-01-12,Ha_Noi,23.8,16.1,19.4,87,12.0,59,1009.6,0
2023-01-13,Ha_Noi,29.4,17.4,22.1,81,17.9,41,1006.0,0
2023-01-14,Ha_Noi,30.0,16.9,22.7,78,16.3,14,1004.2,0
2023-01-15,Ha_Noi,20.1,14.1,18.1,63,24.6,83,1012.2,0
2023-01-16,Ha_Noi,14.4,10.4,12.6,47,20.1,99,1020.1,0
2023-01-17,Ha_Noi,14.8,10.9,12.6,50,14.7,100,1022.1,0
2023-01-18,Ha_Noi,16.7,10.4,13.2,48,13.7,73,1023.1,0
2023-01-19,Ha_Noi,19.5,8.1,14.1,55,8.2,25,1020.8,0
2023-01-20,Ha_Noi,19.0,11.8,15.3,59,8.3,63,1019.6,0
2023-01-21,Ha_Noi,22.5,9.6,15.8,74,13.8,15,1015.5,0
2023-01-22,Ha_Noi,21.0,12.9,16.8,86,9.0,74,1012.8,0
2023-01-23,Ha_Noi,21.9,15.2,18.7,83,23.9,94,1013.5,1
2023-01-24,Ha_Noi,18.6,12.1,15.5,45,26.5,56,1023.7,1
2023-01-25,Ha_Noi,18.6,7.2,13.1,54,14.4,22,1019.0,0
2023-01-26,Ha_Noi,22.2,9.4,16.0,74,14.7,65,1014.5,1
2023-01-27,Ha_Noi,18.1,11.4,15.2,54,23.1,82,1022.0,1
2023-01-28,Ha_Noi,19.3,8.8,13.5,40,16.6,17,1022.4,0
2023-01-29,Ha_Noi,20.0,8.4,13.7,46,12.9,0,1022.1,0
2023-01-30,Ha_Noi,21.4,6.7,14.1,59,15.0,0,1019.1,0
2023-01-31,Ha_Noi,23.2,9.2,15.7,70,17.2,0,1012.9,0
2023-02-01,Ha_Noi,24.9,11.9,17.8,81,18.5,53,1010.5,0
2023-02-02,Ha_Noi,24.1,18.5,20.6,87,10.9,87,1013.2,1
2023-02-03,Ha_Noi,20.8,19.0,19.9,95,13.2,100,1013.3,1
2023-02-04,Ha_Noi,25.2,18.6,20.7,90,16.8,100,1010.9,1
2023-02-05,Ha_Noi,22.5,19.6,20.3,93,15.7,100,1009.9,1
2023-02-06,Ha_Noi,22.8,19.0,20.5,90,16.6,98,1009.2,1
2023-02-07,Ha_Noi,23.4,19.6,21.3,91,20.9,100,1009.7,1
2023-02-08,Ha_Noi,24.1,19.7,21.6,91,18.6,100,1009.5,1
2023-02-09,Ha_Noi,24.9,20.6,21.9,92,17.4,100,1010.1,1
2023-02-10,Ha_Noi,27.9,20.5,23.3,85,25.2,80,1009.2,1
2023-02-11,Ha_Noi,28.5,21.4,23.7,87,25.0,65,1006.4,1
2023-02-12,Ha_Noi,32.2,20.2,24.5,84,17.1,34,1005.2,1
2023-02-13,Ha_Noi,29.8,20.0,24.1,84,23.1,49,1007.8,1
2023-02-14,Ha_Noi,19.2,15.8,17.3,65,23.0,100,1016.6,1
2023-02-15,Ha_Noi,18.2,14.1,16.2,61,16.2,100,1020.7,1
2023-02-16,Ha_Noi,19.5,14.4,16.8,66,10.0,86,1021.0,0
2023-02-17,Ha_Noi,21.5,13.1,17.6,76,11.5,89,1017.5,0
2023-02-18,Ha_Noi,24.9,14.4,19.4,80,15.5,88,1014.4,1
2023-02-19,Ha_Noi,24.6,16.9,19.8,78,18.7,81,1016.8,1
2023-02-20,Ha_Noi,24.7,17.0,20.2,64,12.9,62,1016.6,0
2023-02-21,Ha_Noi,25.3,15.4,20.1,73,16.0,35,1017.3,0
2023-02-22,Ha_Noi,23.4,16.4,19.7,74,15.8,73,1017.3,1
2023-02-23,Ha_Noi,24.5,16.6,20.2,75,18.1,90,1014.3,0
2023-02-24,Ha_Noi,21.0,18.2,19.3,70,21.9,100,1017.9,1
2023-02-25,Ha_Noi,23.0,14.9,18.8,49,18.7,40,1024.1,0
2023-02-26,Ha_Noi,22.3,13.1,17.2,54,17.8,0,1026.0,0
2023-02-27,Ha_Noi,23.5,10.9,17.1,66,13.4,22,1023.1,0
2023-02-28,Ha_Noi,24.1,11.6,18.0,75,14.8,38,1019.6,0
2023-03-01,Ha_Noi,23.8,14.3,19.4,80,10.2,79,1019.1,1
2023-03-02,Ha_Noi,27.1,16.6,21.3,68,16.4,41,1020.2,0
2023-03-03,Ha_Noi,25.7,16.4,20.5,73,14.8,53,1020.6,1
2023-03-04,Ha_Noi,24.1,16.5,20.2,70,9.9,63,1021.8,0
2023-03-05,Ha_Noi,25.5,15.0,20.4,73,16.8,32,1019.6,0
2023-03-06,Ha_Noi,25.9,15.6,20.7,77,17.6,43,1016.9,0
2023-03-07,Ha_Noi,26.9,17.6,21.4,74,16.1,74,1015.8,0
2023-03-08,Ha_Noi,26.0,18.2,21.8,78,13.2,86,1016.0,0
2023-03-09,Ha_Noi,29.0,17.8,23.1,74,14.4,49,1015.5,0
2023-03-10,Ha_Noi,29.4,18.2,23.1,73,21.5,30,1012.3,0
2023-03-11,Ha_Noi,26.1,19.2,22.5,77,15.3,93,1013.6,1
2023-03-12,Ha_Noi,28.5,18.9,23.1,75,26.2,98,1016.2,1
2023-03-13,Ha_Noi,21.9,15.8,18.4,59,24.2,98,1019.4,1
2023-03-14,Ha_Noi,26.5,13.8,20.2,67,20.1,32,1011.9,0
2023-03-15,Ha_Noi,25.2,17.0,21.1,84,14.6,86,1011.8,1
2023-03-16,Ha_Noi,27.5,19.6,23.3,77,18.9,82,1013.0,1
2023-03-17,Ha_Noi,27.5,20.5,23.5,80,17.2,81,1011.7,1
2023-03-18,Ha_Noi,28.0,20.5,23.5,79,17.7,94,1010.5,1
2023-03-19,Ha_Noi,28.5,20.3,23.7,79,20.9,91,1008.7,1
2023-03-20,Ha_Noi,29.8,21.0,24.5,82,19.7,79,1005.7,1
2023-03-21,Ha_Noi,33.0,22.0,26.4,81,15.6,84,1002.6,0
2023-03-22,Ha_Noi,36.2,23.2,28.4,72,16.8,38,1000.2,0
2023-03-23,Ha_Noi,35.3,22.5,28.5,73,16.8,9,1000.2,0
2023-03-24,Ha_Noi,34.7,22.6,27.4,77,21.3,12,1003.1,1
2023-03-25,Ha_Noi,28.6,21.3,25.1,85,18.6,95,1007.1,1
2023-03-26,Ha_Noi,24.0,17.5,20.9,79,18.7,99,1009.6,1
2023-03-27,Ha_Noi,21.0,17.8,19.2,77,17.2,100,1012.5,1
2023-03-28,Ha_Noi,21.4,17.4,19.0,77,10.6,100,1013.8,1
2023-03-29,Ha_Noi,23.9,17.1,20.2,77,10.1,95,1012.0,1
2023-03-30,Ha_Noi,23.6,17.9,20.5,80,11.7,97,1009.8,1
2023-03-31,Ha_Noi,25.1,19.3,21.9,83,11.9,100,1008.8,1
2023-04-01,Ha_Noi,25.2,20.8,22.7,89,14.3,100,1007.0,1
2023-04-02,Ha_Noi,30.5,23.0,25.3,89,17.1,71,1004.0,1
2023-04-03,Ha_Noi,33.0,22.6,26.5,83,18.1,46,1002.2,1
2023-04-04,Ha_Noi,32.7,22.8,27.0,83,16.4,55,1001.1,1
2023-04-05,Ha_Noi,33.0,22.1,27.2,81,15.6,34,1001.9,0
2023-04-06,Ha_Noi,31.5,22.9,26.4,77,26.6,48,1006.1,1
2023-04-07,Ha_Noi,27.4,21.4,23.8,62,14.6,97,1012.1,0
2023-04-08,Ha_Noi,21.9,18.6,20.6,80,14.3,100,1016.3,1
2023-04-09,Ha_Noi,22.5,18.0,19.8,80,9.4,100,1014.3,1
2023-04-10,Ha_Noi,25.1,19.1,21.8,86,10.8,94,1009.2,1
2023-04-11,Ha_Noi,27.5,22.0,24.3,89,14.5,99,1006.5,1
2023-04-12,Ha_Noi,28.5,23.5,25.4,88,17.1,98,1007.0,1
2023-04-13,Ha_Noi,27.4,23.7,25.3,91,21.0,100,1006.0,1
2023-04-14,Ha_Noi,28.1,24.4,25.8,90,16.6,97,1005.5,1
2023-04-15,Ha_Noi,29.1,23.4,25.7,85,19.1,79,1008.3,1
2023-04-16,Ha_Noi,29.9,21.5,25.5,81,13.9,93,1006.6,0
2023-04-17,Ha_Noi,30.6,22.0,25.7,86,18.6,69,1004.3,1
2023-04-18,Ha_Noi,32.5,24.5,27.5,86,17.1,62,1002.1,1
2023-04-19,Ha_Noi,33.5,23.6,28.1,82,14.4,16,999.1,0
2023-04-20,Ha_Noi,33.0,23.8,27.7,83,18.5,38,998.4,1
2023-04-21,Ha_Noi,33.2,24.0,28.0,83,18.6,42,999.0,1
2023-04-22,Ha_Noi,33.7,24.5,28.6,81,18.4,25,1000.8,0
2023-04-23,Ha_Noi,33.2,25.2,28.5,82,18.9,42,1004.4,1
2023-04-24,Ha_Noi,31.7,24.6,27.1,86,18.1,85,1007.9,1
2023-04-25,Ha_Noi,24.5,21.0,22.4,75,23.3,100,1011.7,1
2023-04-26,Ha_Noi,26.4,20.9,22.9,66,10.5,87,1011.7,0
2023-04-27,Ha_Noi,29.0,19.9,24.2,78,19.3,67,1008.7,0
2023-04-28,Ha_Noi,30.8,23.4,26.5,84,22.7,65,1007.3,1
2023-04-29,Ha_Noi,28.8,22.4,25.5,83,22.0,86,1008.9,1
2023-04-30,Ha_Noi,24.1,20.6,21.6,77,10.1,70,1011.1,1
2023-05-01,Ha_Noi,28.7,18.8,23.7,77,20.0,24,1009.3,0
2023-05-02,Ha_Noi,29.9,21.3,25.5,82,22.0,54,1008.4,1
2023-05-03,Ha_Noi,31.1,24.0,27.2,83,22.7,68,1006.7,1
2023-05-04,Ha_Noi,33.6,25.0,28.7,82,24.5,36,1001.3,1
2023-05-05,Ha_Noi,35.5,25.7,30.4,77,18.4,18,996.6,0
2023-05-06,Ha_Noi,38.5,26.5,32.3,70,19.0,9,995.3,0
2023-05-07,Ha_Noi,36.1,27.1,30.9,75,20.0,41,998.8,0
2023-05-08,Ha_Noi,28.1,23.8,25.3,80,18.7,100,1006.2,1
2023-05-09,Ha_Noi,28.9,22.1,25.1,81,17.6,80,1007.9,1
2023-05-10,Ha_Noi,31.1,24.1,26.9,87,15.5,89,1007.1,1
2023-05-11,Ha_Noi,26.3,23.2,25.0,92,20.5,99,1009.6,1
2023-05-12,Ha_Noi,26.6,21.4,23.7,73,17.1,98,1011.9,1
2023-05-13,Ha_Noi,24.1,20.8,22.2,81,17.3,99,1011.6,1
2023-05-14,Ha_Noi,28.0,20.0,23.5,77,11.7,87,1009.7,0
2023-05-15,Ha_Noi,29.6,20.6,25.6,81,16.1,93,1006.7,0
2023-05-16,Ha_Noi,33.8,23.8,28.8,79,16.9,58,1002.3,0
2023-05-17,Ha_Noi,36.2,25.2,30.8,70,12.3,18,1000.4,0
2023-05-18,Ha_Noi,36.0,25.0,30.9,66,12.7,21,1000.7,0
2023-05-19,Ha_Noi,35.3,26.4,30.5,75,15.0,8,1001.0,0
2023-05-20,Ha_Noi,35.9,26.4,30.7,77,16.8,20,1001.2,0
2023-05-21,Ha_Noi,36.6,27.7,31.6,74,20.8,40,1001.6,0
2023-05-22,Ha_Noi,37.1,28.0,32.1,72,21.8,20,1001.4,0
2023-05-23,Ha_Noi,33.5,26.1,29.5,78,25.1,85,1003.2,1
2023-05-24,Ha_Noi,31.1,25.4,27.7,86,16.4,98,1004.4,1
2023-05-25,Ha_Noi,30.9,25.2,27.3,89,11.8,99,1004.9,1
2023-05-26,Ha_Noi,32.2,25.5,28.6,83,16.9,84,1005.4,1
2023-05-27,Ha_Noi,31.6,26.2,28.7,82,14.7,60,1004.4,1
2023-05-28,Ha_Noi,31.9,25.8,28.6,82,14.8,65,1005.2,1
2023-05-29,Ha_Noi,32.7,25.1,29.0,83,14.2,17,1005.4,1
2023-05-30,Ha_Noi,34.2,26.0,30.1,78,14.1,6,1003.5,0
2023-05-31,Ha_Noi,35.2,25.8,30.4,77,16.9,10,1000.7,0
2023-06-01,Ha_Noi,36.2,26.8,31.2,78,20.4,44,998.6,0
2023-06-02,Ha_Noi,36.9,27.8,31.9,74,18.9,79,999.4,0
2023-06-03,Ha_Noi,34.5,27.4,29.5,83,15.1,70,1002.4,1
2023-06-04,Ha_Noi,33.2,26.8,29.0,85,15.1,92,1002.9,1
2023-06-05,Ha_Noi,31.9,26.0,28.8,84,10.7,99,1002.9,1
2023-06-06,Ha_Noi,31.9,24.4,27.5,87,13.0,98,1003.3,1
2023-06-07,Ha_Noi,32.5,24.9,28.6,83,12.6,93,1002.9,1
2023-06-08,Ha_Noi,32.7,25.6,28.8,85,12.2,98,1002.0,1
2023-06-09,Ha_Noi,32.8,25.3,28.6,79,17.0,80,1000.8,1
2023-06-10,Ha_Noi,33.9,25.5,29.8,77,12.0,72,999.1,1
2023-06-11,Ha_Noi,35.8,26.5,30.6,77,20.0,83,998.8,0
2023-06-12,Ha_Noi,33.8,26.9,29.8,81,10.2,99,999.3,1
2023-06-13,Ha_Noi,32.0,26.5,28.4,87,9.5,100,999.8,1
2023-06-14,Ha_Noi,30.5,25.4,27.9,85,7.6,98,1002.1,1
2023-06-15,Ha_Noi,33.1,25.9,28.7,85,12.6,99,1001.3,1
2023-06-16,Ha_Noi,32.3,25.6,29.4,85,16.8,100,999.9,1
2023-06-17,Ha_Noi,34.0,27.7,30.3,80,15.6,100,1000.5,1
2023-06-18,Ha_Noi,31.8,26.5,28.9,84,15.4,100,1001.2,1
2023-06-19,Ha_Noi,32.5,27.4,29.6,81,14.2,100,1000.7,1
2023-06-20,Ha_Noi,33.7,26.9,30.1,81,12.5,99,1000.7,1
2023-06-21,Ha_Noi,34.0,27.0,30.3,81,12.4,96,1001.5,1
2023-06-22,Ha_Noi,33.1,27.4,29.7,86,11.9,100,1001.4,1
2023-06-23,Ha_Noi,30.2,25.6,27.7,88,15.1,100,1001.5,1
2023-06-24,Ha_Noi,28.4,24.8,26.2,94,8.0,99,1001.8,1
2023-06-25,Ha_Noi,28.3,24.5,26.2,90,8.4,100,1002.9,1
2023-06-26,Ha_Noi,26.5,24.4,25.6,93,10.5,94,1004.0,1
2023-06-27,Ha_Noi,30.4,24.0,27.1,86,17.2,93,1004.8,1
2023-06-28,Ha_Noi,32.3,25.1,28.7,81,20.2,44,1005.1,1
2023-06-29,Ha_Noi,34.2,26.4,30.0,79,18.6,30,1002.0,1
2023-06-30,Ha_Noi,35.8,27.6,31.2,78,14.9,87,999.5,1
2023-07-01,Ha_Noi,36.2,27.9,31.7,76,17.1,89,999.4,1
2023-07-02,Ha_Noi,36.2,28.0,31.2,76,18.3,98,1000.4,1
2023-07-03,Ha_Noi,34.7,26.9,30.2,80,14.8,99,1001.2,1
2023-07-04,Ha_Noi,33.9,27.8,30.1,77,12.2,86,1001.7,1
2023-07-05,Ha_Noi,33.2,26.6,29.6,82,13.9,57,1002.0,1
2023-07-06,Ha_Noi,35.3,27.6,31.1,75,19.5,38,1002.0,1
2023-07-07,Ha_Noi,35.7,28.5,31.9,73,17.8,40,1002.1,0
2023-07-08,Ha_Noi,35.2,27.7,30.9,78,25.6,76,1003.5,1
2023-07-09,Ha_Noi,34.2,27.4,30.6,77,18.3,95,1004.0,1
2023-07-10,Ha_Noi,35.0,27.6,31.0,74,16.6,76,1003.2,0
2023-07-11,Ha_Noi,35.0,28.2,31.4,73,16.7,35,1002.2,1
2023-07-12,Ha_Noi,35.4,28.3,31.8,71,13.7,37,1001.7,1
2023-07-13,Ha_Noi,35.8,28.0,31.7,70,14.1,44,1000.7,0
2023-07-14,Ha_Noi,33.3,28.5,30.9,77,15.1,74,1000.5,1
2023-07-15,Ha_Noi,33.2,25.3,29.3,82,17.6,83,1000.4,1
2023-07-16,Ha_Noi,35.8,26.0,30.1,75,16.6,93,998.0,1
2023-07-17,Ha_Noi,35.8,27.7,31.6,65,21.4,99,996.0,0
2023-07-18,Ha_Noi,31.0,24.7,28.2,71,24.5,100,996.2,1
2023-07-19,Ha_Noi,30.1,24.9,26.8,86,14.3,98,1001.0,1
2023-07-20,Ha_Noi,30.0,24.6,26.6,91,8.2,100,1003.8,1
2023-07-21,Ha_Noi,31.9,25.3,28.2,86,9.2,74,1006.1,1
2023-07-22,Ha_Noi,32.8,26.1,29.4,81,13.7,90,1006.9,1
2023-07-23,Ha_Noi,34.2,26.4,30.1,77,14.9,28,1005.4,0
2023-07-24,Ha_Noi,33.8,26.4,30.0,77,14.8,54,1003.7,1
2023-07-25,Ha_Noi,34.2,26.5,30.4,74,16.4,70,1003.2,0
2023-07-26,Ha_Noi,35.4,26.6,30.9,74,17.0,71,1001.3,0
2023-07-27,Ha_Noi,35.8,27.0,31.0,78,9.8,96,998.0,1
2023-07-28,Ha_Noi,32.6,26.1,29.1,83,13.3,99,996.5,1
2023-07-29,Ha_Noi,34.3,26.9,30.1,80,13.1,95,997.7,1
2023-07-30,Ha_Noi,32.5,26.5,28.9,85,12.3,95,999.2,1
2023-07-31,Ha_Noi,31.1,25.0,27.6,90,11.2,96,1000.9,1
2023-08-01,Ha_Noi,31.5,25.8,27.9,90,10.0,96,1000.6,1
2023-08-02,Ha_Noi,30.9,25.8,27.4,89,15.1,100,999.9,1
2023-08-03,Ha_Noi,31.3,25.5,27.3,90,12.3,100,999.0,1
2023-08-04,Ha_Noi,30.0,25.3,27.2,91,14.0,100,999.9,1
2023-08-05,Ha_Noi,30.0,25.0,27.5,90,10.9,98,999.2,1
2023-08-06,Ha_Noi,30.8,25.5,27.8,90,9.1,100,996.5,1
2023-08-07,Ha_Noi,31.5,25.3,28.2,85,11.5,80,996.0,1
2023-08-08,Ha_Noi,32.8,25.0,27.9,88,19.6,80,998.2,1
2023-08-09,Ha_Noi,33.0,25.7,29.1,85,8.5,92,1000.3,1
2023-08-10,Ha_Noi,31.8,26.6,28.7,89,8.7,99,1001.3,1
2023-08-11,Ha_Noi,30.9,25.4,27.7,91,9.9,96,1000.0,1
2023-08-12,Ha_Noi,30.9,25.3,27.7,90,10.8,90,999.4,1
2023-08-13,Ha_Noi,32.4,25.4,28.1,88,13.3,85,999.9,1
2023-08-14,Ha_Noi,31.8,25.8,28.1,90,9.6,97,1000.5,1
2023-08-15,Ha_Noi,30.8,24.9,27.7,89,9.7,96,1002.1,1
2023-08-16,Ha_Noi,32.9,24.4,28.6,86,9.2,68,1002.9,1
2023-08-17,Ha_Noi,34.0,26.6,30.3,83,9.0,67,1002.4,1
2023-08-18,Ha_Noi,34.3,26.8,30.4,82,12.1,96,1000.9,1
2023-08-19,Ha_Noi,29.5,25.7,27.3,91,12.2,100,1002.6,1
2023-08-20,Ha_Noi,28.5,25.0,26.7,93,10.7,100,1003.4,1
2023-08-21,Ha_Noi,32.0,24.6,28.4,87,12.9,90,1003.7,1
2023-08-22,Ha_Noi,32.3,25.9,29.2,84,10.5,99,1002.3,1
2023-08-23,Ha_Noi,33.0,25.6,28.8,87,11.3,100,1000.7,1
2023-08-24,Ha_Noi,31.0,24.8,27.0,91,11.4,99,1002.3,1
2023-08-25,Ha_Noi,31.5,24.4,27.5,89,12.0,96,1002.6,1
2023-08-26,Ha_Noi,32.1,25.1,28.5,89,13.0,95,1000.1,1
2023-08-27,Ha_Noi,33.5,27.0,29.8,83,11.5,90,997.7,1
2023-08-28,Ha_Noi,30.5,25.9,27.9,83,16.9,99,1000.3,1
2023-08-29,Ha_Noi,31.3,25.4,28.1,77,21.2,64,1002.4,0
2023-08-30,Ha_Noi,31.4,25.0,27.9,70,20.3,49,1004.7,0
2023-08-31,Ha_Noi,32.2,24.0,28.2,69,16.0,8,1004.3,0
2023-09-01,Ha_Noi,32.8,25.4,28.6,72,15.6,36,1003.1,1
2023-09-02,Ha_Noi,34.2,25.7,29.6,71,18.0,46,1001.0,0
2023-09-03,Ha_Noi,28.2,25.1,26.5,78,17.4,99,1001.0,1
2023-09-04,Ha_Noi,29.7,24.0,26.3,81,17.2,83,1002.8,1
2023-09-05,Ha_Noi,32.5,24.4,28.2,79,12.7,66,1003.8,1
2023-09-06,Ha_Noi,32.8,25.6,29.0,82,12.3,96,1004.6,1
2023-09-07,Ha_Noi,33.5,26.0,29.9,79,12.0,69,1004.3,1
2023-09-08,Ha_Noi,32.2,25.0,28.4,84,13.3,86,1004.2,1
2023-09-09,Ha_Noi,31.6,25.0,27.7,88,14.0,91,1002.9,1
2023-09-10,Ha_Noi,31.3,25.4,27.6,89,7.7,97,1002.0,1
2023-09-11,Ha_Noi,31.1,25.2,27.6,90,8.7,99,1001.0,1
2023-09-12,Ha_Noi,30.2,25.7,27.4,91,14.8,100,1001.5,1
2023-09-13,Ha_Noi,28.0,24.2,26.0,89,17.8,100,1003.0,1
2023-09-14,Ha_Noi,25.0,24.0,24.3,91,15.4,99,1004.9,1
2023-09-15,Ha_Noi,27.9,23.0,25.1,87,17.6,96,1006.0,1
2023-09-16,Ha_Noi,28.0,24.3,26.0,88,11.7,90,1006.9,1
2023-09-17,Ha_Noi,30.2,24.0,26.3,90,10.2,99,1006.6,1
2023-09-18,Ha_Noi,30.7,24.1,27.2,88,9.8,91,1006.9,1
2023-09-19,Ha_Noi,31.5,25.0,27.9,86,13.9,77,1007.3,1
2023-09-20,Ha_Noi,31.5,25.7,28.4,85,12.9,23,1006.9,1
2023-09-21,Ha_Noi,32.2,25.8,28.7,85,13.5,20,1007.3,1
2023-09-22,Ha_Noi,32.5,25.6,28.7,84,16.7,55,1007.0,0
2023-09-23,Ha_Noi,32.3,25.6,28.7,82,14.8,26,1007.0,0
2023-09-24,Ha_Noi,31.8,24.7,27.7,87,15.6,36,1006.4,1
2023-09-25,Ha_Noi,32.2,24.5,27.2,87,23.4,62,1006.3,1
2023-09-26,Ha_Noi,26.8,24.1,25.6,91,19.1,96,1006.1,1
2023-09-27,Ha_Noi,27.4,23.7,25.3,93,17.6,100,1006.6,1
2023-09-28,Ha_Noi,27.1,23.8,25.1,94,11.2,100,1009.0,1
2023-09-29,Ha_Noi,30.6,23.9,26.5,90,10.0,95,1009.7,1
2023-09-30,Ha_Noi,31.1,24.1,27.5,86,7.9,58,1008.5,1
2023-10-01,Ha_Noi,32.4,24.2,28.3,81,11.8,11,1006.8,0
2023-10-02,Ha_Noi,32.0,24.3,27.9,82,13.6,37,1007.8,1
2023-10-03,Ha_Noi,32.3,23.6,28.0,81,11.9,45,1007.9,1
2023-10-04,Ha_Noi,33.2,25.0,28.8,80,12.8,16,1007.3,0
2023-10-05,Ha_Noi,33.0,25.0,29.1,80,10.8,23,1005.9,0
2023-10-06,Ha_Noi,32.1,23.9,28.5,84,14.5,59,1006.2,1
2023-10-07,Ha_Noi,29.5,23.9,25.9,83,23.6,98,1008.9,1
2023-10-08,Ha_Noi,28.8,23.6,25.6,66,14.8,61,1011.5,0
2023-10-09,Ha_Noi,29.8,22.0,25.7,64,17.3,70,1012.9,0
2023-10-10,Ha_Noi,27.9,22.8,25.4,66,20.6,97,1014.0,1
2023-10-11,Ha_Noi,28.0,22.9,25.1,67,15.8,90,1014.7,0
2023-10-12,Ha_Noi,26.4,22.6,24.3,78,12.6,82,1015.0,1
2023-10-13,Ha_Noi,29.4,22.1,25.3,77,12.8,42,1013.4,1
2023-10-14,Ha_Noi,28.9,23.1,25.5,73,15.9,67,1011.5,1
2023-10-15,Ha_Noi,28.2,22.5,24.6,68,17.3,54,1011.4,0
2023-10-16,Ha_Noi,29.5,21.8,25.4,69,13.3,61,1011.9,0
2023-10-17,Ha_Noi,30.5,21.3,26.1,70,10.8,44,1011.5,0
2023-10-18,Ha_Noi,31.4,22.1,26.6,73,11.6,87,1010.3,0
2023-10-19,Ha_Noi,31.7,23.2,27.1,76,17.6,98,1008.8,0
2023-10-20,Ha_Noi,29.8,24.5,27.1,60,26.3,82,1012.7,0
2023-10-21,Ha_Noi,26.5,22.4,24.5,51,19.7,89,1016.1,0
2023-10-22,Ha_Noi,27.0,21.5,23.8,66,15.3,64,1016.0,0
2023-10-23,Ha_Noi,29.0,21.2,24.5,76,9.7,66,1014.5,0
2023-10-24,Ha_Noi,30.0,21.2,25.7,78,9.0,53,1013.2,0
2023-10-25,Ha_Noi,31.7,22.4,26.9,73,14.0,43,1012.2,0
2023-10-26,Ha_Noi,31.8,23.0,27.1,71,13.0,43,1011.1,0
2023-10-27,Ha_Noi,31.5,22.1,27.0,74,14.3,51,1010.4,1
2023-10-28,Ha_Noi,29.0,23.5,26.0,82,13.7,87,1011.4,1
2023-10-29,Ha_Noi,26.6,22.4,24.1,85,18.4,99,1012.8,1
2023-10-30,Ha_Noi,28.3,22.5,24.6,71,15.3,90,1015.0,0
2023-10-31,Ha_Noi,29.0,21.4,24.6,72,13.1,59,1015.8,0
2023-11-01,Ha_Noi,29.1,20.4,24.4,77,10.4,14,1014.8,0
2023-11-02,Ha_Noi,29.1,20.4,24.6,79,14.5,42,1011.8,0
2023-11-03,Ha_Noi,30.6,21.6,26.0,81,16.6,62,1008.8,1
2023-11-04,Ha_Noi,30.1,23.9,26.4,85,16.9,70,1009.2,1
2023-11-05,Ha_Noi,31.2,24.0,27.2,82,16.0,60,1009.8,1
2023-11-06,Ha_Noi,30.1,22.2,25.6,85,15.3,86,1012.5,1
2023-11-07,Ha_Noi,28.0,21.2,24.1,78,14.2,86,1013.4,1
2023-11-08,Ha_Noi,30.0,21.2,25.4,81,14.7,62,1010.9,0
2023-11-09,Ha_Noi,31.1,22.4,26.7,83,15.0,26,1010.1,1
2023-11-10,Ha_Noi,31.5,24.1,27.3,83,14.1,27,1011.4,1
2023-11-11,Ha_Noi,31.4,24.0,27.1,85,14.4,28,1012.5,1
2023-11-12,Ha_Noi,27.5,21.8,24.7,89,21.4,89,1015.3,1
2023-11-13,Ha_Noi,21.5,15.4,16.7,81,23.5,100,1021.0,1
2023-11-14,Ha_Noi,21.2,15.6,17.9,70,14.6,79,1020.6,0
2023-11-15,Ha_Noi,23.8,16.5,19.8,76,9.4,88,1018.5,0
2023-11-16,Ha_Noi,22.1,17.6,19.8,62,26.2,86,1024.5,1
2023-11-17,Ha_Noi,24.0,14.9,18.9,57,17.5,60,1023.8,0
2023-11-18,Ha_Noi,24.0,13.6,18.6,61,12.0,31,1020.8,0
2023-11-19,Ha_Noi,24.7,13.4,19.1,66,9.0,23,1018.5,0
2023-11-20,Ha_Noi,25.0,13.8,19.2,74,10.0,2,1016.5,0
2023-11-21,Ha_Noi,25.1,14.4,19.7,77,12.5,1,1013.8,0
2023-11-22,Ha_Noi,25.4,15.6,20.4,83,7.4,48,1012.6,1
2023-11-23,Ha_Noi,27.6,17.8,22.2,81,7.4,64,1013.9,0
2023-11-24,Ha_Noi,28.4,19.1,23.1,78,16.4,39,1015.6,1
2023-11-25,Ha_Noi,27.6,18.3,22.7,78,12.5,46,1016.3,0
2023-11-26,Ha_Noi,27.9,19.5,22.5,78,10.7,90,1017.3,0
2023-11-27,Ha_Noi,27.8,18.4,22.8,76,8.9,25,1016.5,1
2023-11-28,Ha_Noi,27.0,17.6,21.8,75,11.0,17,1015.7,0
2023-11-29,Ha_Noi,27.0,18.2,22.4,80,13.7,76,1014.5,0
